2783 : LDir:  | LCount: 0 | RDir:  | RCount: 0
8043 : LDir:  | LCount: 0 | RDir:  | RCount: 0

8126 : S1: 0.00 cm | S2: 37.00 cm | S3: 0.00 cm | S4: 32.00 cm

8225 : LDir:  | LCount: 0 | RDir:  | RCount: 0

8300 : S1: 0.00 cm | S2: 37.00 cm | S3: 0.00 cm | S4: 32.00 cm

8398 : LDir:  | LCount: 0 | RDir:  | RCount: 0

8480 : S1: 0.00 cm | S2: 37.00 cm | S3: 0.00 cm | S4: 32.00 cm

8584 : LDir:  | LCount: 0 | RDir:  | RCount: 0

8672 : S1: 0.00 cm | S2: 37.00 cm | S3: 0.00 cm | S4: 32.00 cm

8673 : Control F
8779 : LDir:  | LCount: 0 | RDir:  | RCount: 0

8831 : S1: 0.00 cm | S2: 37.00 cm | S3: 0.00 cm | S4: 32.00 cm

8970 : LDir: CW | LCount: 4 | RDir: CCW | RCount: -3

9016 : S1: 0.00 cm | S2: 37.00 cm | S3: 0.00 cm | S4: 35.00 cm

9145 : LDir: CW | LCount: 1 | RDir:  | RCount: 0

9193 : S1: 0.00 cm | S2: 37.00 cm | S3: 0.00 cm | S4: 35.00 cm

9193 : Control F
9211 : Control F
9228 : Control F
9261 : Control F
9341 : LDir:  | LCount: 0 | RDir: CCW | RCount: -1

9397 : S1: 0.00 cm | S2: 37.00 cm | S3: 0.00 cm | S4: 35.00 cm

9397 : Control F
9397 : Control F
9397 : Control F
9397 : Control F
9415 : Control F
9449 : Control F
9527 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

9582 : S1: 0.00 cm | S2: 37.00 cm | S3: 0.00 cm | S4: 35.00 cm

9583 : Control F
9583 : Control F
9583 : Control F
9583 : Control F
9600 : Control F
9634 : Control F
9684 : LDir: CW | LCount: 4 | RDir: CCW | RCount: -4

9760 : S1: 0.00 cm | S2: 39.00 cm | S3: 0.00 cm | S4: 36.00 cm

9761 : Control F
9761 : Control F
9761 : Control F
9761 : Control F
9779 : Control F
9812 : Control F
9866 : LDir: CW | LCount: 6 | RDir: CCW | RCount: -5

9941 : S1: 0.00 cm | S2: 39.00 cm | S3: 0.00 cm | S4: 38.00 cm

9942 : Control F
9942 : Control F
9942 : Control F
9942 : Control F
9960 : Control F
9993 : Control F
10044 : LDir: CW | LCount: 6 | RDir: CCW | RCount: -5

10099 : S1: 0.00 cm | S2: 40.00 cm | S3: 0.00 cm | S4: 50.00 cm

10100 : Control F
10100 : Control F
10100 : Control F
10117 : Control F
10151 : Control F
10184 : Control F
10232 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

10280 : S1: 0.00 cm | S2: 52.00 cm | S3: 0.00 cm | S4: 51.00 cm

10280 : Control F
10280 : Control F
10280 : Control F
10298 : Control F
10332 : Control F
10364 : Control F
10406 : LDir: CW | LCount: 6 | RDir: CCW | RCount: -4

10486 : S1: 0.00 cm | S2: 49.00 cm | S3: 0.00 cm | S4: 51.00 cm

10487 : Control F
10487 : Control F
10487 : Control F
10487 : Control F
10521 : Control F
10555 : Control F
10598 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

10643 : S1: 0.00 cm | S2: 51.00 cm | S3: 0.00 cm | S4: 51.00 cm

10644 : Control F
10644 : Control F
10644 : Control F
10662 : Control F
10695 : Control F
10729 : Control F
10776 : LDir: CW | LCount: 6 | RDir: CCW | RCount: -5

10823 : S1: 0.00 cm | S2: 50.00 cm | S3: 0.00 cm | S4: 51.00 cm

10824 : Control F
10824 : Control F
10824 : Control F
10845 : Control F
10891 : Control F
10970 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

11021 : S1: 0.00 cm | S2: 49.00 cm | S3: 0.00 cm | S4: 51.00 cm

11021 : Control F
11021 : Control F
11021 : Control F
11021 : Control F
11039 : Control F
11056 : Control F
11089 : Control F
11134 : LDir: CW | LCount: 6 | RDir: CCW | RCount: -4

11209 : S1: 0.00 cm | S2: 50.00 cm | S3: 0.00 cm | S4: 50.00 cm

11209 : Control F
11210 : Control F
11210 : Control F
11210 : Control F
11244 : Control F
11277 : Control F
11320 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

11378 : S1: 0.00 cm | S2: 50.00 cm | S3: 0.00 cm | S4: 50.00 cm

11378 : Control F
11378 : Control F
11378 : Control F
11396 : Control F
11430 : Control F
11447 : Control F
11492 : LDir: CW | LCount: 6 | RDir: CCW | RCount: -5

11575 : S1: 0.00 cm | S2: 51.00 cm | S3: 0.00 cm | S4: 50.00 cm

11575 : Control F
11575 : Control F
11575 : Control F
11575 : Control F
11610 : Control F
11642 : Control F
11694 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

11738 : S1: 0.00 cm | S2: 50.00 cm | S3: 0.00 cm | S4: 49.00 cm

11738 : Control F
11738 : Control F
11738 : Control F
11756 : Control F
11790 : Control F
11823 : Control F
11867 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

11913 : S1: 0.00 cm | S2: 52.00 cm | S3: 0.00 cm | S4: 49.00 cm

11914 : Control F
11914 : Control F
11914 : Control F
11931 : Control F
11965 : Control F
11998 : Control F
12041 : LDir: CW | LCount: 6 | RDir: CCW | RCount: -4

12117 : S1: 0.00 cm | S2: 51.00 cm | S3: 0.00 cm | S4: 31.00 cm

12117 : Control F
12117 : Control F
12117 : Control F
12118 : Control F
12152 : Control F
12185 : Control F
12232 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -3

12278 : S1: 0.00 cm | S2: 51.00 cm | S3: 0.00 cm | S4: 61.00 cm

12279 : Control F
12279 : Control F
12279 : Control F
12296 : Control F
12330 : Control F
12363 : Control F
12405 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

12457 : S1: 0.00 cm | S2: 51.00 cm | S3: 0.00 cm | S4: 31.00 cm

12458 : Control F
12458 : Control F
12458 : Control F
12475 : Control F
12509 : Control F
12542 : Control F
12586 : LDir: CW | LCount: 6 | RDir: CCW | RCount: -5

12642 : S1: 0.00 cm | S2: 98.00 cm | S3: 0.00 cm | S4: 30.00 cm

12642 : Control F
12642 : Control F
12642 : Control F
12660 : Control F
12710 : Control F
12772 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

12821 : S1: 0.00 cm | S2: 58.00 cm | S3: 0.00 cm | S4: 29.00 cm

12822 : Control F
12822 : Control F
12822 : Control F
12822 : Control F
12857 : Control F
12890 : Control F
12968 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

13018 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 28.00 cm

13019 : Control F
13019 : Control F
13019 : Control F
13019 : Control F
13037 : Control F
13070 : Control F
13148 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

13195 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 27.00 cm

13196 : Control F
13196 : Control F
13196 : Control F
13196 : Control F
13214 : Control F
13247 : Control F
13331 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

13378 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 27.00 cm

13378 : Control F
13378 : Control F
13378 : Control F
13378 : Control F
13396 : Control F
13429 : Control F
13513 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

13551 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 27.00 cm

13552 : Control F
13552 : Control F
13552 : Control F
13552 : Control F
13587 : Control F
13619 : Control F
13669 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

13747 : S1: 0.00 cm | S2: 95.00 cm | S3: 0.00 cm | S4: 27.00 cm

13747 : Control F
13748 : Control F
13748 : Control F
13748 : Control F
13765 : Control F
13798 : Control F
13871 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

13916 : S1: 0.00 cm | S2: 79.00 cm | S3: 0.00 cm | S4: 26.00 cm

13917 : Control F
13917 : Control F
13917 : Control F
13917 : Control F
13952 : Control F
13968 : Control F
14001 : Control F
14057 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

14102 : S1: 0.00 cm | S2: 94.00 cm | S3: 0.00 cm | S4: 26.00 cm

14102 : Control F
14102 : Control F
14102 : Control F
14120 : Control F
14230 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

14274 : S1: 0.00 cm | S2: 81.00 cm | S3: 0.00 cm | S4: 25.00 cm

14398 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

14446 : S1: 0.00 cm | S2: 79.00 cm | S3: 0.00 cm | S4: 54.00 cm

14574 : LDir: CW | LCount: 1 | RDir:  | RCount: 0

14652 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 54.00 cm

14753 : LDir:  | LCount: 0 | RDir:  | RCount: 0

14831 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 53.00 cm

14882 : Control R
14927 : LDir:  | LCount: 0 | RDir:  | RCount: 0

15017 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 54.00 cm

15116 : LDir: CW | LCount: 3 | RDir: CW | RCount: 2

15197 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 54.00 cm

15297 : LDir: CW | LCount: 1 | RDir: CW | RCount: 1

15371 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 55.00 cm

15373 : Control R
15406 : Control R
15440 : Control R
15482 : LDir:  | LCount: 0 | RDir:  | RCount: 0

15482 : Control R
15559 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 54.00 cm

15560 : Control R
15560 : Control R
15560 : Control R
15594 : Control R
15672 : LDir: CW | LCount: 2 | RDir: CW | RCount: 1

15718 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 55.00 cm

15843 : LDir: CW | LCount: 3 | RDir: CW | RCount: 2

15918 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

15919 : Control R
16027 : LDir:  | LCount: 0 | RDir: CW | RCount: 1

16083 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

16209 : LDir: CW | LCount: 2 | RDir: CW | RCount: 1

16287 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

16391 : LDir:  | LCount: 0 | RDir:  | RCount: 0

16468 : S1: 0.00 cm | S2: 0.00 cm | S3: 98.00 cm | S4: 0.00 cm

16468 : Control R
16568 : LDir:  | LCount: 0 | RDir:  | RCount: 0

16651 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

16752 : LDir: CW | LCount: 1 | RDir: CW | RCount: 1

16825 : S1: 0.00 cm | S2: 0.00 cm | S3: 95.00 cm | S4: 0.00 cm

16923 : LDir:  | LCount: 0 | RDir:  | RCount: 0

17005 : S1: 0.00 cm | S2: 0.00 cm | S3: 95.00 cm | S4: 0.00 cm

17005 : Control R
17141 : LDir: CW | LCount: 1 | RDir:  | RCount: 0

17187 : S1: 0.00 cm | S2: 0.00 cm | S3: 97.00 cm | S4: 0.00 cm

17317 : LDir: CW | LCount: 1 | RDir: CW | RCount: 1

17368 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

17465 : LDir:  | LCount: 0 | RDir:  | RCount: 0

17557 : S1: 0.00 cm | S2: 0.00 cm | S3: 95.00 cm | S4: 0.00 cm

17655 : LDir:  | LCount: 0 | RDir:  | RCount: 0

17718 : S1: 0.00 cm | S2: 0.00 cm | S3: 96.00 cm | S4: 0.00 cm

17847 : LDir:  | LCount: 0 | RDir:  | RCount: 0

17900 : S1: 0.00 cm | S2: 0.00 cm | S3: 99.00 cm | S4: 0.00 cm

17900 : Control F
18031 : LDir:  | LCount: 0 | RDir:  | RCount: 0

18075 : S1: 0.00 cm | S2: 0.00 cm | S3: 98.00 cm | S4: 0.00 cm

18203 : LDir: CW | LCount: 3 | RDir: CCW | RCount: -3

18285 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

18384 : LDir:  | LCount: 0 | RDir: CCW | RCount: -1

18464 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

18465 : Control F
18465 : Control F
18465 : Control F
18499 : Control F
18533 : Control F
18581 : LDir:  | LCount: 0 | RDir:  | RCount: 0

18581 : Control F
18581 : Control F
18627 : S1: 0.00 cm | S2: 0.00 cm | S3: 99.00 cm | S4: 0.00 cm

18627 : Control F
18650 : Control F
18667 : Control F
18700 : Control F
18750 : LDir: CW | LCount: 3 | RDir: CCW | RCount: -2

18827 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

18828 : Control F
18828 : Control F
18828 : Control F
18828 : Control F
18848 : Control F
18882 : Control F
18927 : LDir: CW | LCount: 4 | RDir: CCW | RCount: -4

19000 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

19001 : Control F
19001 : Control F
19001 : Control F
19001 : Control F
19035 : Control F
19068 : Control F
19113 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

19191 : S1: 96.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

19191 : Control F
19191 : Control F
19191 : Control F
19191 : Control F
19226 : Control F
19243 : Control F
19303 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

19349 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

19350 : Control F
19350 : Control F
19350 : Control F
19367 : Control F
19400 : Control F
19434 : Control F
19478 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

19528 : S1: 89.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

19528 : Control F
19528 : Control F
19528 : Control F
19546 : Control F
19579 : Control F
19613 : Control F
19661 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

19715 : S1: 85.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 47.00 cm

19716 : Control F
19716 : Control F
19716 : Control F
19734 : Control F
19767 : Control F
19800 : Control F
19850 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

19895 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

19896 : Control F
19896 : Control F
19896 : Control F
19913 : Control F
19947 : Control F
19980 : Control F
20039 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

20093 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

20093 : Control F
20093 : Control F
20093 : Control F
20093 : Control F
20128 : Control F
20161 : Control F
20200 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

20253 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

20254 : Control F
20254 : Control F
20254 : Control F
20271 : Control F
20304 : Control F
20338 : Control F
20402 : LDir: CW | LCount: 4 | RDir: CCW | RCount: -4

20452 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 41.00 cm

20452 : Control F
20452 : Control F
20452 : Control F
20452 : Control F
20487 : Control F
20520 : Control F
20577 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

20629 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 43.00 cm

20629 : Control F
20629 : Control F
20629 : Control F
20629 : Control F
20664 : Control F
20697 : Control F
20741 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

20818 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 45.00 cm

20818 : Control F
20818 : Control F
20819 : Control F
20819 : Control F
20854 : Control F
20886 : Control F
20925 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -2

20979 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

20979 : Control F
20979 : Control F
20979 : Control F
20997 : Control F
21030 : Control F
21064 : Control F
21110 : LDir: CW | LCount: 4 | RDir: CCW | RCount: -4

21163 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 49.00 cm

21163 : Control F
21163 : Control F
21163 : Control F
21181 : Control F
21214 : Control F
21248 : Control F
21296 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

21357 : S1: 72.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

21357 : Control F
21357 : Control F
21357 : Control F
21357 : Control F
21392 : Control F
21425 : Control F
21486 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

21544 : S1: 65.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 50.00 cm

21544 : Control F
21544 : Control F
21544 : Control F
21544 : Control F
21579 : Control F
21612 : Control F
21659 : LDir: CW | LCount: 4 | RDir: CCW | RCount: -4

21709 : S1: 59.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

21709 : Control F
21710 : Control F
21710 : Control F
21727 : Control F
21760 : Control F
21777 : Control F
21837 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -5

21891 : S1: 56.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 52.00 cm

21891 : Control F
21891 : Control F
21891 : Control F
22032 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -4

22081 : S1: 52.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 51.00 cm

22223 : LDir: CW | LCount: 4 | RDir: CCW | RCount: -4

22274 : S1: 48.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 54.00 cm

22378 : LDir:  | LCount: 0 | RDir:  | RCount: 0

22442 : S1: 81.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 62.00 cm

22565 : LDir:  | LCount: 0 | RDir:  | RCount: 0

22638 : S1: 80.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 60.00 cm

22751 : LDir:  | LCount: 0 | RDir:  | RCount: 0

22795 : S1: 79.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 61.00 cm

22937 : LDir:  | LCount: 0 | RDir:  | RCount: 0

23000 : S1: 79.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 56.00 cm

23107 : LDir:  | LCount: 0 | RDir:  | RCount: 0

23172 : S1: 80.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 60.00 cm

23172 : Control L
23291 : LDir:  | LCount: 0 | RDir:  | RCount: 0

23345 : S1: 80.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 59.00 cm

23490 : LDir: CCW | LCount: -3 | RDir: CCW | RCount: -3

23531 : S1: 80.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 63.00 cm

23566 : Control L
23599 : Control L
23651 : LDir:  | LCount: 0 | RDir:  | RCount: 0

23729 : S1: 82.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

23729 : Control L
23729 : Control L
23729 : Control L
23729 : Control L
23746 : Control L
23780 : Control L
23832 : LDir: CCW | LCount: -3 | RDir: CCW | RCount: -1

23891 : S1: 82.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

23891 : Control L
23891 : Control L
23891 : Control L
23891 : Control L
23926 : Control L
23959 : Control L
24029 : LDir: CCW | LCount: -3 | RDir: CCW | RCount: -2

24090 : S1: 87.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

24091 : Control L
24091 : Control L
24091 : Control L
24091 : Control L
24108 : Control L
24141 : Control L
24197 : LDir: CCW | LCount: -2 | RDir: CCW | RCount: -2

24275 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 85.00 cm

24276 : Control L
24276 : Control L
24276 : Control L
24276 : Control L
24294 : Control L
24326 : Control L
24375 : LDir: CCW | LCount: -3 | RDir: CCW | RCount: -2

24454 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 0.00 cm

24455 : Control L
24455 : Control L
24455 : Control L
24455 : Control L
24472 : Control L
24505 : Control L
24558 : LDir: CCW | LCount: -3 | RDir: CCW | RCount: -1

24622 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 82.00 cm

24622 : Control L
24622 : Control L
24622 : Control L
24622 : Control L
24657 : Control L
24690 : Control L
24746 : LDir: CCW | LCount: -2 | RDir: CCW | RCount: -2

24832 : S1: 0.00 cm | S2: 0.00 cm | S3: 58.00 cm | S4: 95.00 cm

24832 : Control L
24832 : Control L
24924 : LDir: CCW | LCount: -2 | RDir: CCW | RCount: -1

24997 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 81.00 cm

25104 : LDir: CCW | LCount: -3 | RDir: CCW | RCount: -2

25184 : S1: 0.00 cm | S2: 0.00 cm | S3: 56.00 cm | S4: 100.00 cm

25280 : LDir:  | LCount: 0 | RDir:  | RCount: 0

25364 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 100.00 cm

25467 : LDir:  | LCount: 0 | RDir:  | RCount: 0

25525 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 99.00 cm

25660 : LDir:  | LCount: 0 | RDir:  | RCount: 0

25715 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 100.00 cm

25750 : Control F
25827 : LDir:  | LCount: 0 | RDir:  | RCount: 0

25907 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 99.00 cm

26019 : LDir: CW | LCount: 3 | RDir: CCW | RCount: -2

26067 : S1: 0.00 cm | S2: 0.00 cm | S3: 55.00 cm | S4: 93.00 cm

26192 : LDir: CW | LCount: 1 | RDir:  | RCount: 0

26269 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 91.00 cm

26270 : Control F
26270 : Control F
26304 : Control F
26338 : Control F
26385 : LDir:  | LCount: 0 | RDir:  | RCount: 0

26386 : Control F
26453 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 91.00 cm

26453 : Control F
26453 : Control F
26453 : Control F
26488 : Control F
26521 : Control F
26563 : LDir: CW | LCount: 4 | RDir: CCW | RCount: -3

26613 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 86.00 cm

26613 : Control F
26613 : Control F
26613 : Control F
26648 : Control F
26681 : Control F
26737 : LDir: CW | LCount: 4 | RDir: CCW | RCount: -3

26814 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 86.00 cm

26815 : Control F
26815 : Control F
26815 : Control F
26815 : Control F
26833 : Control F
26849 : Control F
26883 : Control F
26939 : LDir: CW | LCount: 4 | RDir: CCW | RCount: -4

26988 : S1: 0.00 cm | S2: 0.00 cm | S3: 0.00 cm | S4: 50.00 cm

26988 : Control F
26988 : Control F
26988 : Control F
27006 : Control F
27039 : Control F
27096 : LDir: CW | LCount: 5 | RDir: CCW | RCount: -2

